,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Cabin_Letter_0,Cabin_Letter_1,Cabin_Letter_2,Cabin_Letter_3,Cabin_Letter_4,Cabin_Letter_5,Cabin_Letter_6,Cabin_Letter_7,Age,SibSp,Parch,Fare
748,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.7671803671854519,0.481287771858981,-0.444999501816175,0.38326265226609996
749,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
750,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.895017652102187,0.481287771858981,0.7107630931786129,-0.19867430616627776
751,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-1.7446393474466224,-0.47908676070718687,0.7107630931786129,-0.40215890707992474
752,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.45967593204126445
753,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
754,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,0.481287771858981,1.8665256881734007,0.6133307521114585
755,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.145397529353702,0.481287771858981,0.7107630931786129,-0.3630086631986768
756,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.49262400395357203
757,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.4210090245042294
758,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
759,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.285467765403501,-0.47908676070718687,-0.444999501816175,1.0290000081345854
760,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.3630086631986768
761,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8869809840257598,-0.47908676070718687,-0.444999501816175,-0.5055928847414936
762,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
763,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5110352223868481,0.481287771858981,1.8665256881734007,1.6766707093799227
764,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
765,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6388725073035832,0.481287771858981,-0.444999501816175,0.8638594460800392
766,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.12226102639111326
767,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0974948845840451,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
768,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.17644083433248264
769,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4816677357029531
770,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.45967593204126445
771,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
772,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2.0900074212702773,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
773,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
774,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.8644399642869303,0.481287771858981,3.022288283168189,-0.19867430616627776
775,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
776,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
777,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.8198284997744048,-0.47908676070718687,-0.444999501816175,-0.40215890707992474
778,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4937511443082766
779,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0373592886813245,-0.47908676070718687,0.7107630931786129,3.442540042961893
780,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.218315281152146,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
781,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9175586718410166,0.481287771858981,-0.444999501816175,0.45866312196331827
782,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.06334012978665506
783,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1807207049882549,0.481287771858981,1.8665256881734007,-0.1899742519704449
784,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5070428937741324
785,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
786,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.4984240400841273
787,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.5942610427910577,3.3624113695574844,0.7107630931786129,-0.0802569018341079
788,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2.120585109085534,0.481287771858981,1.8665256881734007,-0.2455579315549328
789,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.2629267456646716,-0.47908676070718687,-0.444999501816175,0.8878657956244075
790,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
791,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
792,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132
793,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.04988791265452059
794,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
795,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
796,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4884942026480186,-0.47908676070718687,-0.444999501816175,-0.1420427533875362
797,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4754655637340127
798,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
799,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,0.481287771858981,0.7107630931786129,-0.17644083433248264
800,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
801,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,0.481287771858981,0.7107630931786129,-0.13584058141859578
802,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.3686935858077107,0.481287771858981,1.8665256881734007,1.6766707093799227
803,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-2.164194817435648,-0.47908676070718687,0.7107630931786129,-0.47868651713184773
804,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.5084929028067712
805,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
806,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.643343742842181
807,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
808,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
809,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.285467765403501,0.481287771858981,-0.444999501816175,0.38326265226609996
810,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.490851126242999
811,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.17644083433248264
812,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
813,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.7446393474466224,3.3624113695574844,1.8665256881734007,-0.03868997623179524
814,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0974948845840451,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
815,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.643343742842181
816,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
817,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.13508946074793626,0.481287771858981,0.7107630931786129,0.07207524709879538
818,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0373592886813245,-0.47908676070718687,-0.444999501816175,-0.518642966035243
819,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.443882738135493,2.4020368369913165,1.8665256881734007,-0.1039403827005419
820,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.7140616596313656,0.481287771858981,0.7107630931786129,1.1643341845142081
821,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
822,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.643343742842181
823,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.16566714856319312,-0.47908676070718687,0.7107630931786129,-0.40215890707992474
824,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,3.3624113695574844,0.7107630931786129,0.12395270359585853
825,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5089762391509841
826,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,0.4489151945732318
827,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-2.120585109085534,-0.47908676070718687,1.8665256881734007,0.07207524709879538
828,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
829,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.465953182909189,-0.47908676070718687,-0.444999501816175,0.9033325586392215
830,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.0679369764965814,0.481287771858981,-0.444999501816175,-0.3638941353812749
831,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.133367264981257,0.481287771858981,0.7107630931786129,-0.28084148468247727
832,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
833,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
834,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.48287607656348547
835,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7366026793701951,0.481287771858981,0.7107630931786129,0.9643934056763304
836,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
837,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
838,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,0.4489151945732318
839,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.06914016591721033
840,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
841,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
842,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.04400667601813753
843,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3982514938951745,-0.47908676070718687,-0.444999501816175,-0.5188846342073494
844,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
845,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.4973761668898736
846,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132
847,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
848,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,0.7107630931786129,-0.005339768481102466
849,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6614135270424127,0.481287771858981,-0.444999501816175,1.079348188438559
850,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.895017652102187,3.3624113695574844,1.8665256881734007,-0.03868997623179524
851,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.3682230108425775,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
852,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.5190718904632754,0.481287771858981,0.7107630931786129,-0.3485897733781164
853,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.9927478241687989,-0.47908676070718687,0.7107630931786129,0.1183943356374097
854,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,0.481287771858981,-0.444999501816175,-0.14067394486072518
855,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,0.7107630931786129,-0.46257595010654207
856,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,0.481287771858981,0.7107630931786129,2.5440989795758684
857,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
858,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,3.022288283168189,-0.27101429013193984
859,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
860,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8869809840257598,1.4416623044251486,-0.444999501816175,-0.3705815770398051
861,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,0.481287771858981,-0.444999501816175,-0.4210090245042294
862,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.1420427533875362
863,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132
864,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
865,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
866,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.16566714856319312,0.481287771858981,-0.444999501816175,-0.37541494048193447
867,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.13508946074793626,-0.47908676070718687,-0.444999501816175,0.3329144719621266
868,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.45967593204126445
869,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.895017652102187,0.481287771858981,0.7107630931786129,-0.4280986020011448
870,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
871,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.338115897992454,0.481287771858981,0.7107630931786129,0.37271045319924306
872,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.5466764739995933
873,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.4693426589255232
874,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.17934085239776024
875,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.0679369764965814,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
876,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.45299042372811105
877,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
878,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
879,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.014818268942495,-0.47908676070718687,0.7107630931786129,0.9643934056763304
880,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,0.7107630931786129,-0.14067394486072518
881,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
882,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4400196095948127
883,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
884,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5070428937741324
885,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,5.333813473157765,-0.0802569018341079
886,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
887,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.06334012978665506
888,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1807207049882549,0.481287771858981,1.8665256881734007,-0.1899742519704449
889,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.06334012978665506
890,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
