,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Alone,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Soldier,Title_Upper,Ticket_survived,Woman_with_child,Family_male_survived,Family_woman_child_died,Ticket_type_0,Ticket_type_1,Ticket_type_2,Ticket_type_3,Ticket_type_4,Ticket_type_5,Ticket_type_6,Ticket_type_7,Age,SibSp,Parch,Fare,Family_size,Cabin_Letter
510,1.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
511,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
512,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.13511557690227635,-0.5583460543187373,4
513,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8644399642869303,0.481287771858981,-0.444999501816175,0.5050634110077603,0.07335229062787217,2
514,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.4984240400841273,-0.5583460543187373,5
515,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.014395821125800254,-0.5583460543187373,3
516,1.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,5
517,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.17644083433248264,-0.5583460543187373,3
518,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,3
519,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
520,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,1.1643341845142081,-0.5583460543187373,1
521,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
522,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,-0.5583460543187373,5
523,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,-0.47908676070718687,0.7107630931786129,0.47759443989345063,0.07335229062787217,1
524,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373,5
525,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8493864078618686,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
526,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,4
527,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,3.644414167176622,-0.5583460543187373,2
528,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
529,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,1.4416623044251486,0.7107630931786129,-0.4210090245042294,1.3367489805210908,6
530,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,0.481287771858981,0.7107630931786129,-0.14067394486072518,0.7050506355744817,5
531,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373,5
532,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,0.481287771858981,0.7107630931786129,-0.5035783388588141,0.7050506355744817,6
533,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,1.8665256881734007,-0.21108058344953548,0.7050506355744817,5
534,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,4
535,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.66945019511884,-0.47908676070718687,1.8665256881734007,-0.13584058141859578,0.7050506355744817,5
536,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,1
537,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,1.4142190744722973,-0.5583460543187373,2
538,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.3630086631986768,-0.5583460543187373,5
539,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,1.8665256881734007,0.3136622186994368,0.7050506355744817,1
540,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.5110352223868481,-0.47908676070718687,1.8665256881734007,0.7293314747225637,0.7050506355744817,1
541,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.5190718904632754,3.3624113695574844,1.8665256881734007,-0.03868997623179524,3.2318440153609194,5
542,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.3686935858077107,3.3624113695574844,1.8665256881734007,-0.03868997623179524,3.2318440153609194,5
543,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,3
544,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.563683354975801,0.481287771858981,-0.444999501816175,1.4142190744722973,0.07335229062787217,2
545,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6163314875647536,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,4
546,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,5
547,1.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.3753337399761067,-0.5583460543187373,3
548,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285467765403501,0.481287771858981,0.7107630931786129,-0.2465246042433587,0.7050506355744817,5
549,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.5942610427910577,0.481287771858981,0.7107630931786129,0.06716068315083827,0.7050506355744817,5
550,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,1.8665256881734007,1.5004134114084793,0.7050506355744817,2
551,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,5
552,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49197826659770355,-0.5583460543187373,5
553,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,-0.5583460543187373,5
554,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.5583460543187373,5
555,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.465953182909189,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,2
556,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,0.481287771858981,-0.444999501816175,0.12226102639111326,0.07335229062787217,0
557,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,3.7555003258397703,-0.5583460543187373,2
558,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,0.481287771858981,0.7107630931786129,0.8965658498202405,0.7050506355744817,4
559,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.30694164726997597,0.07335229062787217,3
560,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
561,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
562,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.38234211696719433,-0.5583460543187373,3
563,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
564,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
565,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.39123460554654016,1.4416623044251486,-0.444999501816175,-0.17644083433248264,0.7050506355744817,5
566,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
567,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,4.178050878162977,-0.23589120467067404,1.9684473254677004,5
568,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373,5
569,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373,4
570,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.465953182909189,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,4
571,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.789250811959148,1.4416623044251486,-0.444999501816175,0.35192699039808667,0.7050506355744817,2
572,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.13318223152542466,-0.5583460543187373,4
573,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
574,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
575,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.3630086631986768,-0.5583460543187373,5
576,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,4
577,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,0.481287771858981,-0.444999501816175,0.437396322817949,0.07335229062787217,4
578,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.36381486822082393,0.07335229062787217,3
579,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
580,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,0.7107630931786129,-0.06334012978665506,0.7050506355744817,5
581,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.7366026793701951,0.481287771858981,0.7107630931786129,1.5004134114084793,0.7050506355744817,2
582,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8644399642869303,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,3
583,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,0.13241108961958495,-0.5583460543187373,0
584,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.474901026883972,-0.5583460543187373,5
585,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,1.8665256881734007,0.8965658498202405,0.7050506355744817,4
586,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.353341936314418,-0.5583460543187373,3
587,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3155748782536243,0.481287771858981,0.7107630931786129,0.8878657956244075,0.7050506355744817,1
588,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
589,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
590,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,-0.5583460543187373,5
591,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7140616596313656,0.481287771858981,-0.444999501816175,0.8698218832222501,0.07335229062787217,3
592,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
593,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,1.8665256881734007,-0.49350947613617013,0.7050506355744817,6
594,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5862243747146304,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,3
595,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,0.7107630931786129,-0.17644083433248264,0.7050506355744817,5
596,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.005339768481102466,-0.5583460543187373,4
597,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4884942026480186,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
598,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,-0.5583460543187373,5
599,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.4884942026480186,0.481287771858981,-0.444999501816175,0.4572943134365073,0.07335229062787217,0
600,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,0.7107630931786129,-0.12134049109220765,1.3367489805210908,5
601,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
602,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.1763946969429623,-0.5583460543187373,0
603,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
604,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,3
605,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.34270853674173335,0.07335229062787217,3
606,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
607,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373,3
608,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.5416129102021049,0.481287771858981,1.8665256881734007,0.16052579808976314,1.3367489805210908,5
609,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8117918316979774,-0.47908676070718687,-0.444999501816175,2.3236164061089406,-0.5583460543187373,2
610,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.7366026793701951,0.481287771858981,5.333813473157765,-0.03868997623179524,3.2318440153609194,5
611,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.5583460543187373,5
612,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3436752094301593,0.07335229062787217,3
613,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
614,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
615,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,0.481287771858981,1.8665256881734007,0.6133307521114585,1.3367489805210908,5
616,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,0.7107630931786129,-0.36494200857552855,0.7050506355744817,6
617,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.24085630089097548,0.481287771858981,-0.444999501816175,-0.3320751371690487,0.07335229062787217,5
618,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.895017652102187,1.4416623044251486,0.7107630931786129,0.11066095413000272,1.3367489805210908,5
619,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,5
620,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,0.481287771858981,-0.444999501816175,-0.3638941353812749,0.07335229062787217,3
621,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,0.481287771858981,-0.444999501816175,0.37271045319924306,0.07335229062787217,3
622,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,0.481287771858981,0.7107630931786129,-0.33900231365430855,0.7050506355744817,6
623,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373,5
624,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.3320751371690487,-0.5583460543187373,5
625,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3907640305814066,-0.47908676070718687,-0.444999501816175,-0.018471050280679604,-0.5583460543187373,3
626,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0900074212702773,-0.47908676070718687,-0.444999501816175,-0.4045755888009894,-0.5583460543187373,4
627,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,0.8638594460800392,-0.5583460543187373,3
628,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
629,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,-0.5583460543187373,5
630,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8193579248092715,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,-0.5583460543187373,0
631,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.5069616932683045,-0.5583460543187373,5
632,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373,1
633,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,1
634,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.5190718904632754,2.4020368369913165,1.8665256881734007,-0.1039403827005419,2.6001456704143098,5
635,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,4
636,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
637,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.13508946074793626,0.481287771858981,0.7107630931786129,-0.13584058141859578,0.7050506355744817,5
